DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Arsenic,,Total,0.7,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Barium,,Total,17.8,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Barium,,Total,15.9,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Barium,,Total,30.6,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Barium,,Total,29.7,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cadmium,,Total,0.002,ug/L,,,0.001,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cadmium,,Total,,,,Below Detection/Quantification Limit,0.001,ug/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cadmium,,Total,,,,Below Detection/Quantification Limit,0.001,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Calcium,,Total,34.3,mg/L,,,0.01,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Calcium,,Total,34.9,mg/L,,,0.01,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Calcium,,Total,17,mg/L,,,0.01,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Calcium,,Total,15.8,mg/L,,,0.01,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Chloride,,Total,43.3,mg/L,,,0.7,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Chloride,,Total,12.7,mg/L,,,0.7,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Chromium,,Total,0.3,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Chromium,,Total,0.7,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Chromium,,Total,0.8,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cobalt,,Total,0.01,ug/L,,,0.005,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cobalt,,Total,0.024,ug/L,,,0.005,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cobalt,,Total,0.025,ug/L,,,0.005,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Cobalt,,Total,0.013,ug/L,,,0.005,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Copper,,Total,0.4,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Copper,,Total,0.4,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Fluoride,,Total,,,,Below Detection/Quantification Limit,0.1,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Fluoride,,Total,0.3,mg/L,,,0.1,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Fluoride,,Total,,,,Below Detection/Quantification Limit,0.1,mg/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Iron,,Total,,,,Below Detection/Quantification Limit,10,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Iron,,Total,,,,Below Detection/Quantification Limit,10,ug/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Iron,,Total,20,ug/L,,,10,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Iron,,Total,,,,Below Detection/Quantification Limit,10,ug/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Iron,,Total,,,,Below Detection/Quantification Limit,10,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Iron,,Total,20,ug/L,,,10,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.01,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.01,ug/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Lithium,,Total,15.4,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Lithium,,Total,15,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Lithium,,Total,67.5,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Lithium,,Total,64.5,ug/L,,,0.05,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Magnesium,,Total,24.9,mg/L,,,0.005,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Magnesium,,Total,7.95,mg/L,,,0.005,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Magnesium,,Total,7.43,mg/L,,,0.005,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Magnesium,,Total,25,mg/L,,,0.005,mg/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Manganese,,Total,27,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Manganese,,Total,23.6,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Manganese,,Total,23.3,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Manganese,,Total,32.2,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.2,ng/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.2,ng/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.2,ng/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.2,ng/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Mercury,,Total,0.3,ng/L,,,0.2,ng/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Molybdenum,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Molybdenum,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Molybdenum,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Hidden Park Lake,62.5116,-113.6872,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Molybdenum,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
"CIMP 177: The influence of forest fires on metal deposition to lakes and peatlands in the North Slave Region, NWT",,Pickerel Lake,62.4924,-113.4686,UNKWN,,,,,Lake/Pond,Sample-Routine,Surface Water,2016-06-24,,,,,,Water Bottle,Nickel,,Total,0.3,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,2016-06-24,,,Taiga Environmental (Yellowknife) / RPC (Frederiction),
