DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-25,00:00:00,,,-186,cm,Probe/Sensor,Salinity,,,0.05,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-25,00:00:00,,,-186,cm,Probe/Sensor,"Temperature, water",,,23.33333333,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,Conductivity,,,167.3333333,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,Dissolved oxygen (DO),,,8.17,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,Dissolved oxygen saturation,,,94.86666667,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,19.56666667,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,pH,,,7.826666667,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,Salinity,,,0.083333333,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-203,cm,Probe/Sensor,"Temperature, water",,,23.26666667,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,Conductivity,,,142.3,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,Dissolved oxygen (DO),,,8.603333333,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,Dissolved oxygen saturation,,,104.4333333,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,24.5,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,pH,,,7.836666667,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,Salinity,,,0.07,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-376,cm,Probe/Sensor,"Temperature, water",,,22.6,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,Conductivity,,,203.4,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,Dissolved oxygen (DO),,,7.506666667,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,Dissolved oxygen saturation,,,85.96666667,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,38.16666667,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,pH,,,7.96,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,Salinity,,,0.1,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-26,00:00:00,,,-473,cm,Probe/Sensor,"Temperature, water",,,22,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,Conductivity,,,206.7,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,Dissolved oxygen (DO),,,5.613333333,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,Dissolved oxygen saturation,,,61.1,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,21.13333333,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,pH,,,7.816666667,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,Salinity,,,0.11,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,17,Maybelle Creek,58.39587044,-110.9708348,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-247,cm,Probe/Sensor,"Temperature, water",,,19.3,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,Conductivity,,,221.0666667,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,Dissolved oxygen (DO),,,5.88,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,Dissolved oxygen saturation,,,65.6,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,1.166666667,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,pH,,,7.876666667,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,Salinity,,,0.11,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,7,Embarras River Mouth,58.68562669,-111.053044,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-07-31,00:00:00,,,-302,cm,Probe/Sensor,"Temperature, water",,,20.56666667,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,Conductivity,,,205.7333333,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,Dissolved oxygen (DO),,,6.096666667,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,Dissolved oxygen saturation,,,66.53333333,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,10.23333333,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,pH,,,7.783333333,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,Salinity,,,0.11,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-174,cm,Probe/Sensor,"Temperature, water",,,19.03333333,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,Conductivity,,,213.4,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,Dissolved oxygen (DO),,,5.793333333,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,Dissolved oxygen saturation,,,65.16666667,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,17.53333333,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,pH,,,7.846666667,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,Salinity,,,0.1,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-298,cm,Probe/Sensor,"Temperature, water",,,19.73333333,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,Conductivity,,,199.9666667,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,Dissolved oxygen (DO),,,6.506666667,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,Dissolved oxygen saturation,,,70.1,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,16.2,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,pH,,,7.84,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,Salinity,,,0.11,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,21,Richardson River,58.42410075,-111.2429624,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-01,00:00:00,,,-466,cm,Probe/Sensor,"Temperature, water",,,18.4,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,Conductivity,,,219.2666667,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,Dissolved oxygen (DO),,,7.206666667,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,Dissolved oxygen saturation,,,81.3,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,15.03333333,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,pH,,,7.866666667,None,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,Salinity,,,0.11,ppth,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,11,Goose Island Channel,58.669596,-110.870285,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-135,cm,Probe/Sensor,"Temperature, water",,,20.83333333,deg C,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-186,cm,Probe/Sensor,Conductivity,,,112.0666667,uS/cm,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-186,cm,Probe/Sensor,Dissolved oxygen (DO),,,4.656666667,mg/L,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-186,cm,Probe/Sensor,Dissolved oxygen saturation,,,51.8,%,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-186,cm,Probe/Sensor,Oxidation reduction potential (ORP),,,28.73333333,mV,Actual,,,,,,,,,,,,,,
Athabasca Chipewyan First Nation - Community Based Monitoring Program,14,Keane Creek,58.4746929,-110.8225329,NAD27,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2012-08-08,00:00:00,,,-186,cm,Probe/Sensor,pH,,,7.29,None,Actual,,,,,,,,,,,,,,
