DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"2,3,6-Trimethylnaphthalene",,Extractable,0.25,ng/L,Actual,,0.102,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"2,4-Dimethyldibenzothiophene",,,,,Actual,Below Detection/Quantification Limit,0.153,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"2,6-Dimethylnaphthalene",,,0.326,ng/L,Actual,,0.13,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Positive Control,Surface Water,2023-03-02,00:00:00,,,,,,"2,6-Dimethylnaphthalene-D12",,,41.7,%,Actual,,,,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"2,6-Dimethylphenanthrene",,,,,Actual,Below Detection/Quantification Limit,0.081,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,2-Methylanthracene,,Extractable,0.769,ng/L,Actual,,0.242,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,2-Methyldibenzothiophenes/3-Methyldibenzothiophenes,,,,,Actual,Below Detection/Quantification Limit,0.142,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,2-Methylfluorene,,,,,Actual,Below Detection/Quantification Limit,0.173,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,2-Methylnaphthalene,,Extractable,0.919,ng/L,Actual,,0.066,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Positive Control,Surface Water,2023-03-02,00:00:00,,,,,,2-Methylnaphthalene-D10,,,43.3,%,Actual,,,,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,2-Methylphenanthrene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.244,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"3,6-Dimethylphenanthrene",,,,,Actual,Below Detection/Quantification Limit,0.083,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,3-Methylfluoranthene/Benzo[a]fluorene,,,0.187,ng/L,Actual,,0.17,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,3-Methylphenanthrene,,,,,Actual,Below Detection/Quantification Limit,0.244,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"4,6-Dimethyldibenzothiophene",,,,,Actual,Below Detection/Quantification Limit,0.112,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"5,9-Dimethylchrysene",,,,,Actual,Below Detection/Quantification Limit,0.129,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,5-Methylchrysene/6-Methylchrysene,,,,,Actual,Below Detection/Quantification Limit,0.087,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,7-Methylbenzo[a]pyrene,,,,,Actual,Below Detection/Quantification Limit,0.183,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,9-Methylphenanthrene/4-Methylphenanthrene,,,,,Actual,Below Detection/Quantification Limit,0.244,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Acenaphthene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.114,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Acenaphthylene,,Extractable,0.157,ng/L,Actual,,0.098,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Positive Control,Surface Water,2023-03-02,00:00:00,,,,,,Acenaphthylene-d8,,,45.3,%,Actual,,,,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,"Alkalinity, total",as CaCO3,,77.5,mg/L,Actual,,0.4,mg/L,Method Detection Level,Final,"River Water , Sample",TEL060,PROPRIETARY,Alkalinity,2023-03-07,09:00:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Aluminum,,Dissolved,2.1,ug/L,Actual,,0.6,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Dissolved",2023-03-09,11:31:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Aluminum,,Total,162,ug/L,Actual,,0.6,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Total",2023-03-09,11:35:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Ammonia and ammonium,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.005,mg/L,Method Detection Level,Final,"River Water , Sample",TEL068,PROPRIETARY,Ammonia as N,2023-03-14,14:11:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Anthracene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.094,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Antimony,,Dissolved,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Dissolved",2023-03-09,11:31:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Antimony,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Total",2023-03-09,11:35:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Arsenic,,Dissolved,0.2,ug/L,Actual,,0.2,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Dissolved",2023-03-09,11:31:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Arsenic,,Total,0.3,ug/L,Actual,,0.2,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Total",2023-03-09,11:35:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Barium,,Dissolved,37.4,ug/L,Actual,,0.1,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Dissolved",2023-03-09,11:31:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Barium,,Total,39.6,ug/L,Actual,,0.1,ug/L,Method Detection Level,Final,"River Water , Sample",TEL035,PROPRIETARY,"Trace Metals, Total",2023-03-09,11:35:00,-06:00,Taiga,230271-001
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Benz[a]anthracene,,,,,Actual,Below Detection/Quantification Limit,0.147,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Positive Control,Surface Water,2023-03-02,00:00:00,,,,,,Benzo(a)anthracene-D12,,,59.3,%,Actual,,,,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Benzo[a]pyrene,,,,,Actual,Below Detection/Quantification Limit,0.122,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Positive Control,Surface Water,2023-03-02,00:00:00,,,,,,Benzo[a]pyrene-d12,,,53.9,%,Actual,,,,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2023-03-02,00:00:00,,,,,,Benzo(b)fluoranthene,,Extractable,0.358,ng/L,Actual,,0.064,ng/L,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
Slave River Spring Water Quality Sampling,S1,Slave River at Ft.Smith Water Treatment Plant,60.002696,-111.867196,WGS84,,,,,River/Stream,Sample-Positive Control,Surface Water,2023-03-02,00:00:00,,,,,,Benzo(b)fluoranthene-D12,,,60.7,%,Actual,,,,Method Detection Level,Final,"River Water , Sample",SGS AXYS MLA-021,PROPRIETARY,"SGS AXYS METHOD MLA-021 Rev 12, PAH and Alkylated PAH analysis by GC/MS",2023-03-24,07:12:00,-06:00,SGS AXYS Analytical Services Ltd,L38960-1
