DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,3,6-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,3,6-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,3-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,3-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,4- & 2,5-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.03,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,4- & 2,5-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.03,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,4,5-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,4,5-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,4,6-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,4,6-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,6-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"2,6-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,2-Chloronaphthalene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,2-Chloronaphthalene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,2-Methylnaphthalene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,2-Methylnaphthalene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"3,4,5-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"3,4,5-Trichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"3,4-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"3,4-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"3,5-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"3,5-Dichlorophenol",,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (DCM) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Acenaphthene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.005,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Acenaphthene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.005,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Acenaphthylene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.005,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Acenaphthylene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.005,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Anthracene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.004,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Anthracene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.004,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Antimony,,Total Recoverable,0.1,mg/kg,Actual,,0.1,mg/kg,Reporting Limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Antimony,,Total Recoverable,0.1,mg/kg,Actual,,0.1,mg/kg,Reporting limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Arsenic,,Total Recoverable,3.44,mg/kg,Actual,,0.3,mg/kg,Reporting Limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Arsenic,,Total Recoverable,3.44,mg/kg,Actual,,0.3,mg/kg,Reporting limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Barium,,Total Recoverable,90.9,mg/kg,Actual,,1,mg/kg,Reporting Limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Barium,,Total Recoverable,90.9,mg/kg,Actual,,1,mg/kg,Reporting limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benz[a]anthracene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benz[a]anthracene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benzo[a]pyrene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benzo[a]pyrene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benzo[ghi]perylene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benzo[ghi]perylene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.02,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Actual,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,3570/8270D,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / GC-MSD (SIM),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Beryllium,,Total Recoverable,0.4,mg/kg,Actual,,0.1,mg/kg,Reporting Limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,Beryllium,,Total Recoverable,0.4,mg/kg,Actual,,0.1,mg/kg,Reporting limit,,,BCMOE SALM V.2/ 6020B,USEPA,HNO3+HCl Hot Block Digestion / Inductively Coupled Plasma-Mass Spectroscopy (ICP-MS),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,C10-C16 Hydrocarbons,,,,,Actual,Below Detection/Quantification Limit,100,mg/kg,Reporting Limit,,,3570,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / Gas Chromatography (GC-FID),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,C10-C16 Hydrocarbons,,,,,Actual,Below Detection/Quantification Limit,100,mg/kg,Reporting limit,,,3570,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / Gas Chromatography (GC-FID),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,C16-C34 Hydrocarbons,,,,,Actual,Below Detection/Quantification Limit,200,mg/kg,Reporting limit,,,3570,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / Gas Chromatography (GC-FID),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,C16-C34 Hydrocarbons,,,,,Actual,Below Detection/Quantification Limit,200,mg/kg,Reporting Limit,,,3570,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / Gas Chromatography (GC-FID),,,,Caro Analytical Services,
Smith's Landing First Nation Community Based Monitoring Program,Salt River - 1,Salt River,59.817051,-111.964741,WGS84,,,,,River/Stream,Sample-Routine,Surface Water Sediment,2020-10-09,,,,,,,C34-C50 Hydrocarbons,,,,,Actual,Below Detection/Quantification Limit,200,mg/kg,Reporting Limit,,,3570,USEPA,Shaker Extraction (Hexane-Acetone 1:1) / Gas Chromatography (GC-FID),,,,Caro Analytical Services,
